y_true,y_pred_xgb,error_xgb
7.2,6.9517117,0.24828834533691424
6.6,6.599821,0.00017890930175745723
7.0,6.976099,0.023900985717773438
7.4,7.0641613,0.33583869934082067
6.8,7.176233,-0.37623281478881854
6.0,6.8095374,-0.809537410736084
5.8,6.7441177,-0.9441177368164064
7.6,7.628813,-0.028812789916992543
8.0,7.025321,0.9746789932250977
7.8,7.3261986,0.47380142211914045
8.2,7.742692,0.4573080062866204
6.5,7.0705194,-0.5705194473266602
8.0,7.018557,0.981442928314209
7.0,6.1154895,0.8845105171203613
7.2,7.4254403,-0.2254403114318846
9.0,6.785986,2.2140140533447266
7.5,7.202935,0.29706478118896484
7.2,6.9853206,0.21467943191528338
6.4,7.3890753,-0.9890752792358395
3.333333333333333,5.842657,-2.5093237559000654
6.333333333333333,6.5222063,-0.1888729731241865
7.25,6.9676046,0.2823953628540039
5.6,6.626726,-1.0267261505126957
7.75,7.525144,0.22485589981079102
8.0,7.0260587,0.9739413261413574
7.0,7.0009933,-0.0009932518005371094
7.2,6.3503165,0.8496834754943849
7.2,7.0691094,0.13089056015014666
7.25,6.99538,0.2546200752258301
7.0,6.974466,0.02553415298461914
7.8,7.2109747,0.58902530670166
6.2,6.9747496,-0.7747495651245115
6.25,6.961698,-0.711698055267334
6.6,6.429496,0.1705041885375973
7.6,7.703945,-0.10394515991210973
7.0,7.475191,-0.4751911163330078
7.5,7.432459,0.06754112243652344
7.5,7.686732,-0.18673181533813477
7.0,6.858661,0.14133882522583008
8.0,7.435194,0.5648059844970703
8.4,6.985612,1.4143880844116214
7.6,7.1672597,0.4327403068542477
7.5,7.2231846,0.27681541442871094
7.8,6.8964963,0.9035037040710447
7.5,6.925211,0.5747890472412109
5.4,5.541833,-0.1418329238891598
6.0,6.510455,-0.5104551315307617
8.0,6.9553094,1.0446906089782715
7.0,6.110476,0.889523983001709
8.8,7.6104016,1.1895983695983894
8.0,7.243929,0.7560710906982422
6.2,6.9786496,-0.7786496162414549
6.75,6.9291973,-0.1791973114013672
8.0,7.1272235,0.8727765083312988
7.75,7.0727687,0.6772313117980957
7.0,6.9596753,0.04032468795776367
7.5,7.4759583,0.02404165267944336
7.6,6.917148,0.6828518867492672
7.0,6.7689247,0.23107528686523438
8.0,6.8200116,1.1799883842468262
9.333333333333334,7.61972,1.7136133511861171
8.0,7.3094983,0.6905016899108887
6.0,7.29106,-1.291059970855713
7.8,7.3283653,0.47163467407226545
7.0,6.9694996,0.030500411987304688
7.5,7.628258,-0.12825822830200195
7.6,7.399518,0.20048198699951136
7.5,7.517765,-0.017765045166015625
7.6,7.272964,0.32703599929809535
7.4,7.5512996,-0.15129957199096644
7.2,7.236042,-0.03604202270507795
6.0,5.707417,0.29258298873901367
6.0,5.9348426,0.06515741348266602
6.25,7.560512,-1.3105120658874512
6.0,6.5921926,-0.5921926498413086
8.0,7.3296885,0.670311450958252
7.666666666666667,7.517723,0.1489435831705732
7.0,6.728921,0.27107906341552734
7.2,6.887286,0.31271381378173846
7.2,7.546332,-0.34633188247680646
6.333333333333333,7.3899884,-1.0566550890604658
6.8,6.9283605,-0.12836046218872088
7.0,7.340301,-0.3403010368347168
7.0,7.4065337,-0.40653371810913086
7.4,7.044249,0.35575094223022496
7.8,7.544173,0.25582723617553693
8.0,7.5884376,0.411562442779541
7.25,7.50034,-0.25033998489379883
6.5,6.4769454,0.02305459976196289
7.8,7.676177,0.12382297515869123
7.4,7.0325785,0.36742153167724645
7.0,7.3441286,-0.3441286087036133
6.2,7.371264,-1.1712639808654783
7.6,7.206102,0.39389810562133754
7.0,7.679861,-0.6798610687255859
7.0,7.0880284,-0.0880284309387207
6.75,7.125334,-0.3753337860107422
6.75,5.799357,0.9506430625915527
5.8,5.994326,-0.1943261146545412
6.6,6.761147,-0.1611470222473148
6.6,5.988823,0.6111770629882809
8.166666666666666,7.4738536,0.692813078562418
7.444444444444445,7.221409,0.22303560045030402
7.0,6.9418035,0.0581965446472168
8.0,6.9721155,1.0278844833374023
6.75,7.28682,-0.5368199348449707
6.4,6.8067875,-0.4067874908447262
6.8,6.8642244,-0.06422443389892596
7.6,7.2087803,0.3912197113037106
6.8,6.9412956,-0.14129562377929705
7.2,7.137737,0.062263202667236506
8.0,7.398333,0.6016669273376465
7.8,7.6073513,0.19264869689941388
7.5,7.0715017,0.4284982681274414
7.0,6.9639635,0.03603649139404297
8.0,7.7820654,0.21793460845947266
6.8,7.3010826,-0.5010826110839846
7.5,7.1235824,0.3764176368713379
6.75,6.6418595,0.10814046859741211
7.0,7.3471065,-0.3471064567565918
7.2,7.2549934,-0.05499343872070295
6.8,6.901477,-0.1014768600463869
7.25,6.8857846,0.3642153739929199
5.0,6.2190113,-1.2190113067626953
5.75,5.9676085,-0.21760845184326172
6.75,6.8374557,-0.08745574951171875
6.0,6.504032,-0.5040321350097656
8.5,7.5136495,0.9863505363464355
7.222222222222222,7.0028954,0.21932686699761295
7.0,6.9329205,0.06707954406738281
7.0,7.478111,-0.47811079025268555
7.0,6.9676046,0.032395362854003906
7.2,6.8180985,0.3819014549255373
7.25,6.824916,0.42508411407470703
7.4,7.5254145,-0.1254144668579098
6.0,6.8782434,-0.8782434463500977
6.0,7.150782,-1.1507821083068848
6.6,7.39863,-0.7986301422119144
7.2,7.703987,-0.5039871215820311
7.0,7.212157,-0.2121567726135254
7.6,6.977445,0.6225548744201657
8.0,7.7519484,0.24805164337158203
7.0,7.0997534,-0.09975337982177734
8.0,7.1761913,0.8238086700439453
6.2,7.006167,-0.8061669349670408
7.8,7.0856395,0.7143605232238768
7.0,7.139961,-0.13996076583862305
7.0,6.9846144,0.015385627746582031
6.8,7.0039735,-0.20397348403930682
5.0,5.8568935,-0.8568935394287109
6.666666666666667,6.080375,0.5862914721171064
7.0,6.8888445,0.11115550994873047
6.25,6.140326,0.10967397689819336
7.833333333333333,7.5136495,0.3196838696797686
7.0,7.032048,-0.03204822540283203
6.0,6.989911,-0.9899110794067383
7.0,7.096266,-0.09626579284667969
7.0,7.008822,-0.008821964263916016
7.0,6.945254,0.054746150970458984
7.0,6.9411883,0.05881166458129883
9.0,7.386885,1.613114833831787
6.333333333333333,6.535167,-0.20183388392130563
6.2,7.0101905,-0.8101904869079588
6.2,7.0454016,-0.8454015731811522
6.6,7.177302,-0.5773018836975101
6.2,6.992789,-0.792788791656494
7.8,7.5516953,0.24830465316772443
7.8,7.748838,0.05116205215454084
7.0,7.139838,-0.13983821868896484
7.0,7.748808,-0.7488079071044922
6.4,6.730021,-0.3300209999084469
7.55,7.312834,0.23716621398925763
7.15,7.1312094,0.01879062652587926
7.125,7.006766,0.11823415756225586
6.85,7.0370255,-0.1870254516601566
5.25,6.1829433,-0.9329433441162109
6.555555555555555,6.51341,0.042145464155408874
7.125,6.958775,0.16622495651245117
6.2375,6.427209,-0.18970890045166033
7.574999999999999,7.544217,0.030782890319823508
7.1,7.0340114,0.06598863601684535
6.45,6.587256,-0.13725595474243146
7.0,7.08851,-0.08851003646850586
7.333333333333333,7.0851593,0.24817403157552054
7.25,6.9026947,0.3473052978515625
7.0,7.0024753,-0.002475261688232422
8.375,7.5349407,0.8400592803955078
6.65,6.736394,-0.08639392852783168
6.8,6.69283,0.10716991424560529
6.55,6.605709,-0.05570907592773455
7.899999999999999,7.646462,0.2535380363464341
7.85,7.5887785,0.2612215042114254
7.1,7.1317725,-0.03177251815795934
7.35,7.0841107,0.2658892631530758
7.3,7.374384,-0.07438392639160174
7.3,7.0530586,0.2469413757324217
7.25,7.0481486,0.20185136795043945
6.9,6.967475,-0.06747493743896449
5.5,6.215267,-0.7152671813964844
6.444444444444445,6.5002503,-0.055805895063612
7.25,6.99734,0.25265979766845703
6.225,6.517905,-0.2929052352905277
7.316666666666666,7.5937786,-0.27711194356282576
7.2,7.0242453,0.17575473785400408
6.9,6.950312,-0.05031213760375941
7.0,6.9800305,0.019969463348388672
7.666666666666667,7.1636267,0.5030399958292646
7.5,6.895567,0.6044330596923828
7.0,7.0004363,-0.0004363059997558594
7.75,7.594824,0.15517616271972656
7.1,6.9558864,0.14411363601684535
7.0,6.942459,0.0575408935546875
6.9,6.89271,0.00728979110717809
8.0,7.638949,0.361051082611084
7.9,7.570117,0.32988300323486364
7.2,7.0456433,0.15435667037963885
7.7,7.19596,0.5040399551391603
7.05,7.124456,-0.07445592880249041
7.449999999999999,7.057936,0.3920638084411614
7.375,7.03909,0.3359098434448242
6.95,7.0191627,-0.0691626548767088
5.75,6.014581,-0.26458120346069336
6.333333333333333,6.503541,-0.17020765940348337
7.375,6.981751,0.3932490348815918
6.2125,6.606278,-0.39377794265747035
7.058333333333334,7.2148466,-0.15651327768961565
7.300000000000001,6.9997106,0.30028944015503
7.35,7.0603952,0.28960475921630824
7.0,7.00398,-0.003980159759521484
8.0,7.6609573,0.33904266357421875
7.75,7.216611,0.5333890914916992
7.0,7.0063896,-0.006389617919921875
7.125,7.539088,-0.41408777236938477
7.55,7.0254865,0.524513530731201
7.2,6.8974304,0.3025695800781252
7.25,6.9268413,0.32315874099731445
8.1,7.7726755,0.32732448577880824
7.95,7.8001323,0.14986772537231463
7.300000000000001,7.06038,0.2396200180053718
8.05,7.6075983,0.44240169525146555
6.8,7.0918183,-0.2918183326721193
7.4,7.0198717,0.3801282882690433
7.6,7.334178,0.2658220291137692
7.5,7.1743507,0.3256492614746094
7.0,7.0382185,-0.03821849822998047
6.0,5.976089,0.023910999298095703
7.4,6.4380436,0.9619564056396488
7.5,7.073134,0.4268660545349121
6.2,6.429317,-0.229316997528076
6.8,7.068795,-0.26879520416259783
7.4,6.9503465,0.44965353012084996
7.8,7.1771765,0.6228235244750975
7.0,7.0190554,-0.01905536651611328
7.0,7.7242284,-0.7242283821105957
8.0,7.5893755,0.41062450408935547
7.0,7.012165,-0.012165069580078125
6.5,7.2083793,-0.7083792686462402
8.0,7.328517,0.671483039855957
7.4,6.877272,0.5227278709411625
7.6,6.9628363,0.6371637344360348
8.2,7.687703,0.5122968673706048
8.0,7.655736,0.34426403045654297
7.4,7.0575633,0.3424366950988773
8.4,7.478036,0.9219640731811527
7.25,7.677433,-0.4274330139160156
6.333333333333333,7.173297,-0.8399635950724287
7.0,7.0492897,-0.049289703369140625
5.5,6.0579553,-0.557955265045166
6.666666666666667,6.9929523,-0.32628568013509085
6.0,7.181408,-1.1814079284667969
6.0,6.7285438,-0.728543758392334
7.0,7.0198073,-0.01980733871459961
7.0,7.586032,-0.5860319137573242
7.333333333333333,7.0296154,0.30371793111165335
7.5,7.1818314,0.31816864013671875
7.0,7.6397924,-0.6397924423217773
7.0,7.01496,-0.01495981216430664
6.0,7.0198717,-1.019871711730957
6.666666666666667,7.0198717,-0.35320504506429007
6.5,7.3140664,-0.8140664100646973
7.666666666666667,6.955875,0.7107917467753095
7.0,7.407606,-0.4076061248779297
7.333333333333333,7.664773,-0.3314396540323896
8.0,7.600477,0.3995227813720703
7.0,7.1713195,-0.17131948471069336
7.0,7.590433,-0.5904331207275391
7.25,7.0198717,0.23012828826904297
7.0,6.3634605,0.6365394592285156
7.5,6.999296,0.5007038116455078
7.0,6.999296,0.0007038116455078125
6.8,6.999296,-0.19929618835449237
8.2,6.999296,1.200703811645507
7.0,6.999296,0.0007038116455078125
5.0,6.999296,-1.9992961883544922
5.2,7.124854,-1.9248540878295897
6.0,6.994874,-0.9948740005493164
7.5,6.9114294,0.5885705947875977
7.6,7.4283066,0.1716934204101559
7.0,7.0029764,-0.0029764175415039062
6.833333333333333,6.300382,0.532951196034749
6.4,6.4192433,-0.019243335723876598
6.4,6.4718423,-0.07184228897094691
7.0,7.156687,-0.15668678283691406
6.0,7.3699107,-1.369910717010498
7.0,7.0254984,-0.025498390197753906
6.0,6.9043255,-0.9043254852294922
7.0,6.3790045,0.6209955215454102
7.4,6.5539465,0.846053504943848
7.0,6.2464156,0.7535843849182129
7.6,6.5660467,1.0339532852172848
7.4,7.299175,0.10082521438598668
6.0,6.480652,-0.48065185546875
7.2,7.3303304,-0.13033037185668928
7.2,7.3134866,-0.11348657608032209
6.0,6.142626,-0.1426258087158203
7.4,6.920984,0.479016208648682
7.4,6.9904914,0.40950860977172887
6.2,6.0583887,0.14161128997802752
7.0,7.0692964,-0.06929636001586914
7.6,7.2073946,0.39260540008544886
6.25,6.108003,0.1419968605041504
6.2,7.1031184,-0.9031184196472166
7.0,7.52607,-0.5260701179504395
6.0,6.3605638,-0.3605637550354004
6.6,6.674529,-0.07452907562255895
6.6,7.110066,-0.5100659370422367
5.75,6.4243097,-0.6743097305297852
6.8,6.89791,-0.09791011810302752
6.2,6.869703,-0.6697028160095213
5.833333333333333,6.5716896,-0.7383562723795576
7.2,7.039408,0.1605917930603029
7.6,6.8146853,0.7853146553039547
6.4,6.536714,-0.13671407699584925
7.0,7.045289,-0.045289039611816406
8.0,7.393133,0.6068668365478516
6.25,6.756095,-0.5060949325561523
7.0,7.035153,-0.03515291213989258
7.2,7.436025,-0.23602514266967756
5.4,6.4310603,-1.0310603141784664
6.2,7.0013704,-0.8013704299926756
5.8,7.044998,-1.2449981689453127
6.2,6.143507,0.05649299621582049
6.6,6.6504655,-0.050465488433838246
5.4,6.5974097,-1.1974097251892086
8.2,6.350654,1.8493458747863762
7.0,6.816278,0.18372201919555664
7.4,6.4360924,0.963907623291016
7.0,6.6744914,0.32550859451293945
7.4,7.045947,0.35405292510986364
6.4,6.966445,-0.5664449691772457
6.8,6.8779054,-0.07790536880493182
7.0,7.258216,-0.25821590423583984
7.0,6.7401285,0.2598714828491211
7.2,6.999296,0.200703811645508
7.25,6.999296,0.2507038116455078
6.5,7.001214,-0.5012140274047852
4.5,7.001214,-2.501214027404785
6.8,7.001214,-0.20121402740478533
6.8,7.001214,-0.20121402740478533
7.0,7.001214,-0.0012140274047851562
6.75,7.001214,-0.25121402740478516
7.6,7.001425,0.5985752105712887
6.8,7.001214,-0.20121402740478533
6.25,7.001214,-0.7512140274047852
6.25,7.001214,-0.7512140274047852
7.4,7.001214,0.3987859725952152
6.2,7.001214,-0.801214027404785
6.75,7.001214,-0.25121402740478516
7.25,7.001425,0.24857521057128906
7.25,7.001214,0.24878597259521484
7.0,7.001214,-0.0012140274047851562
7.0,7.001214,-0.0012140274047851562
6.75,7.001214,-0.25121402740478516
7.0,7.001214,-0.0012140274047851562
7.2,7.001214,0.19878597259521502
7.75,7.001214,0.7487859725952148
8.0,7.001214,0.9987859725952148
6.6,7.001214,-0.4012140274047855
7.6,7.001214,0.5987859725952145
7.5,7.1102204,0.38977956771850586
7.4,7.018105,0.3818949699401859
7.5,7.018105,0.48189496994018555
6.5,7.100958,-0.6009578704833984
6.8,7.100958,-0.3009578704833986
7.4,7.100958,0.2990421295166019
6.75,7.100958,-0.35095787048339844
6.2,7.100958,-0.9009578704833983
5.4,7.100958,-1.700957870483398
7.0,7.1906915,-0.19069147109985352
6.2,7.100958,-0.9009578704833983
6.4,7.100958,-0.7009578704833981
7.4,7.100958,0.2990421295166019
7.0,7.100958,-0.10095787048339844
6.8,7.100958,-0.3009578704833986
7.0,7.100958,-0.10095787048339844
7.0,7.1906915,-0.19069147109985352
6.6,7.100958,-0.5009578704833988
6.8,7.100958,-0.3009578704833986
5.75,7.100958,-1.3509578704833984
6.75,7.100958,-0.35095787048339844
7.6,7.100958,0.4990421295166012
8.0,7.100958,0.8990421295166016
7.2,7.100958,0.09904212951660174
7.6,7.100958,0.4990421295166012
6.6,7.100958,-0.5009578704833988
7.0,7.100958,-0.10095787048339844
7.666666666666667,7.2540975,0.4125692049662275
6.75,6.862353,-0.11235284805297852
7.0,7.0057178,-0.005717754364013672
7.0,7.114287,-0.11428689956665039
6.8,7.114287,-0.31428689956665057
6.8,7.049513,-0.24951286315917987
7.8,7.528647,0.2713530540466307
6.333333333333333,7.5489173,-1.215583960215251
7.8,6.8952327,0.904767322540283
6.75,6.8711634,-0.12116336822509766
6.0,7.0555196,-1.0555195808410645
5.0,7.114287,-2.1142868995666504
8.0,7.0177526,0.9822473526000977
7.0,7.031434,-0.031434059143066406
7.6,7.031434,0.5685659408569332
6.6,7.005435,-0.4054349899291996
6.25,7.005435,-0.7554349899291992
7.4,7.005435,0.39456501007080114
6.75,7.005435,-0.2554349899291992
6.6,7.005435,-0.4054349899291996
6.8,7.005435,-0.2054349899291994
6.5,7.0056458,-0.505645751953125
7.2,7.005435,0.19456501007080096
6.25,7.005435,-0.7554349899291992
8.2,7.005435,1.1945650100708
6.8,7.005435,-0.2054349899291994
6.8,7.005435,-0.2054349899291994
6.4,7.005435,-0.6054349899291989
7.0,7.344684,-0.3446841239929199
6.8,7.005435,-0.2054349899291994
7.25,7.005435,0.24456501007080078
6.6,7.005435,-0.4054349899291996
8.0,7.005435,0.9945650100708008
6.4,7.005435,-0.6054349899291989
7.6,7.005435,0.5945650100708004
7.8,7.005435,0.7945650100708006
7.8,7.005435,0.7945650100708006
7.8,7.005435,0.7945650100708006
7.0,7.005435,-0.005434989929199219
7.8,7.005435,0.7945650100708006
7.0,6.7464514,0.25354862213134766
7.0,6.9274015,0.07259845733642578
7.0,6.9947615,0.005238533020019531
7.0,7.403175,-0.40317487716674805
6.6,6.7652507,-0.1652506828308109
7.0,7.414535,-0.4145350456237793
6.5,7.4122934,-0.9122934341430664
7.8,7.403175,0.3968251228332518
7.0,7.024055,-0.024055004119873047
6.0,7.4222136,-1.4222135543823242
6.6,6.9947615,-0.3947614669799808
6.5,7.0263147,-0.5263147354125977
7.2,7.001214,0.19878597259521502
7.2,7.001214,0.19878597259521502
7.4,7.018105,0.3818949699401859
7.25,7.018105,0.23189496994018555
7.8,7.018105,0.7818949699401854
7.0,7.018105,-0.018105030059814453
7.4,7.018105,0.3818949699401859
6.4,7.018105,-0.6181050300598141
6.25,7.018316,-0.7683157920837402
6.5,7.018105,-0.5181050300598145
5.25,7.018105,-1.7681050300598145
7.8,7.018105,0.7818949699401854
8.0,7.018105,0.9818949699401855
7.0,7.018105,-0.018105030059814453
7.2,7.018105,0.18189496994018572
7.0,7.018316,-0.018315792083740234
7.2,7.018105,0.18189496994018572
7.75,7.018105,0.7318949699401855
7.2,7.018105,0.18189496994018572
7.4,7.018105,0.3818949699401859
6.4,7.018105,-0.6181050300598141
7.0,7.018105,-0.018105030059814453
7.0,7.018105,-0.018105030059814453
7.6,7.018105,0.5818949699401852
7.75,7.018105,0.7318949699401855
7.0,7.018105,-0.018105030059814453
7.333333333333333,7.018105,0.3152283032735186
7.4,7.100958,0.2990421295166019
6.8,6.8673053,-0.06730527877807635
6.4,7.084356,-0.6843558311462399
7.4,7.4971247,-0.0971246719360348
7.0,7.1214347,-0.12143468856811523
7.75,7.1672115,0.5827884674072266
4.8,7.100958,-2.3009578704833986
6.8,7.100958,-0.3009578704833986
7.333333333333333,7.100958,0.2323754628499346
7.4,7.114287,0.28571310043334996
7.25,7.114287,0.1357131004333496
7.4,7.114287,0.28571310043334996
7.2,7.114287,0.08571310043334979
7.6,7.114287,0.48571310043334925
6.2,7.114287,-0.9142868995666502
7.6,7.056499,0.543500995635986
6.0,7.114287,-1.1142868995666504
6.4,7.114287,-0.71428689956665
7.6,7.114287,0.48571310043334925
6.666666666666667,7.114287,-0.44762023289998343
7.2,7.114287,0.08571310043334979
6.6,7.114287,-0.5142868995666507
6.75,7.2040205,-0.45402050018310547
6.75,7.114287,-0.3642868995666504
7.0,7.114287,-0.11428689956665039
7.0,7.114287,-0.11428689956665039
6.5,7.114287,-0.6142868995666504
6.6,7.114287,-0.5142868995666507
7.4,7.114287,0.28571310043334996
7.0,7.114287,-0.11428689956665039
8.6,7.114287,1.4857131004333493
8.2,7.114287,1.085713100433349
7.2,7.114287,0.08571310043334979
8.25,7.114287,1.1357131004333496
7.0,7.031434,-0.031434059143066406
8.0,6.8140926,1.1859073638916016
6.6,7.179036,-0.5790361404418949
7.0,7.481416,-0.4814162254333496
7.333333333333333,7.012168,0.3211654027303057
7.25,7.4772234,-0.22722339630126953
7.6,7.031434,0.5685659408569332
6.6,7.005435,-0.4054349899291996
6.2,7.005435,-0.805434989929199
7.0,6.9947615,0.005238533020019531
6.5,6.9947615,-0.49476146697998047
7.6,6.9947615,0.6052385330200192
7.0,6.9947615,0.005238533020019531
7.8,6.9947615,0.8052385330200194
3.5,6.9947615,-3.4947614669799805
7.6,6.7817063,0.8182936668395993
6.8,6.9947615,-0.19476146697998065
6.6,6.9947615,-0.3947614669799808
6.8,6.9947615,-0.19476146697998065
7.75,6.9947615,0.7552385330200195
7.0,6.9947615,0.005238533020019531
7.0,6.9947615,0.005238533020019531
7.2,6.73048,0.4695198059082033
6.8,6.9947615,-0.19476146697998065
7.5,6.9947615,0.5052385330200195
7.0,6.9947615,0.005238533020019531
7.75,6.9947615,0.7552385330200195
6.6,6.9947615,-0.3947614669799808
5.8,6.9947615,-1.1947614669799806
7.4,6.9947615,0.4052385330200199
7.2,6.9947615,0.2052385330200197
7.666666666666667,6.9947615,0.6719051996866865
7.8,6.9947615,0.8052385330200194
7.666666666666667,6.9947615,0.6719051996866865
7.25,7.001214,0.24878597259521484
6.2,6.788159,-0.5881588935852049
7.0,6.5358067,0.46419334411621094
7.0,6.9189525,0.08104753494262695
7.0,7.403175,-0.40317487716674805
7.2,7.4334207,-0.2334206581115721
6.0,7.001214,-1.0012140274047852
7.0,7.001214,-0.0012140274047851562
6.4,7.001214,-0.6012140274047848
7.25,7.018105,0.23189496994018555
6.0,7.018105,-1.0181050300598145
7.666666666666667,7.018105,0.6485616366068525
7.0,7.018105,-0.018105030059814453
8.2,7.018105,1.1818949699401848
6.4,7.018105,-0.6181050300598141
7.0,7.018316,-0.018315792083740234
7.0,7.018105,-0.018105030059814453
6.8,7.018105,-0.21810503005981463
6.8,7.018105,-0.21810503005981463
7.5,7.018105,0.48189496994018555
7.4,7.018105,0.3818949699401859
7.0,7.018105,-0.018105030059814453
7.2,6.7778554,0.4221446037292482
7.2,7.018105,0.18189496994018572
6.8,7.018105,-0.21810503005981463
7.75,7.018105,0.7318949699401855
7.0,7.018105,-0.018105030059814453
7.75,7.018105,0.7318949699401855
7.0,7.018105,-0.018105030059814453
7.8,7.018105,0.7818949699401854
8.25,7.018105,1.2318949699401855
7.8,7.018105,0.7818949699401854
7.0,7.018105,-0.018105030059814453
8.6,7.018105,1.5818949699401852
7.0,7.100958,-0.10095787048339844
6.4,7.4364605,-1.0364604949951168
7.8,7.1260586,0.6739414215087889
7.6,7.5365796,0.06342039108276332
7.0,7.1109376,-0.11093759536743164
7.2,7.489128,-0.2891281127929686
6.0,7.100958,-1.1009578704833984
